field.pose.position.x,field.pose.position.y,,,
-10.01403522,4.638131142,,,
-9.960015297,4.622948647,,,
-9.836201668,4.620306492,,,
-9.7921381,4.614614487,,,
-9.693782806,4.594318867,,,
-9.640120506,4.595685005,,,
-9.543070793,4.584048748,,,
-9.46914196,4.581944942,,,
-9.379680634,4.573478222,,,
-9.320611,4.562775135,,,
-9.228349686,4.558137894,,,
-9.163833618,4.546386242,,,
-9.095163345,4.527287483,,,
-9.005714417,4.515211105,,,
-8.899217606,4.519901276,,,
-8.804662704,4.524377823,,,
-8.740875244,4.509959698,,,
-8.673416138,4.501612186,,,
-8.551834106,4.480402946,,,
-8.492643356,4.466029644,,,
-8.427275658,4.454635143,,,
-8.318872452,4.440014362,,,
-8.261369705,4.42660284,,,
-8.169316292,4.407456875,,,
-8.102947235,4.391686916,,,
-8.007120132,4.371861458,,,
-7.945594311,4.358047962,,,
-7.827386856,4.343044281,,,
-7.773880959,4.333055496,,,
-7.676537991,4.315119743,,,
-7.628510952,4.29808569,,,
-7.548018932,4.276117325,,,
-7.427509785,4.265267849,,,
-7.384987354,4.240040302,,,
-7.282526493,4.216289997,,,
-7.222214222,4.196882248,,,
-7.138374329,4.180272579,,,
-7.045410633,4.161430359,,,
-6.989299297,4.133057594,,,
-6.877083778,4.120456219,,,
-6.795431137,4.104837894,,,
-6.702284336,4.098446369,,,
-6.637425423,4.047994614,,,
-6.540553093,4.02646637,,,
-6.490644932,4.007575989,,,
-6.374219894,3.969871521,,,
-6.320744514,3.944852352,,,
-6.224226475,3.919980288,,,
-6.196305752,3.888472319,,,
-6.076054573,3.862667799,,,
-5.974400997,3.862226725,,,
-5.923828125,3.820719242,,,
-5.857178688,3.774576902,,,
-5.775943279,3.73725009,,,
-5.732746124,3.70990634,,,
-5.691833496,3.678119183,,,
-5.600942135,3.651787519,,,
-5.477603912,3.631948233,,,
-5.428185463,3.604926348,,,
-5.393172741,3.566324711,,,
-5.290387154,3.53864789,,,
-5.210351944,3.502209902,,,
-5.109222889,3.458871126,,,
-5.023211956,3.429446936,,,
-4.946815014,3.41973567,,,
-4.879040241,3.379878044,,,
-4.823593616,3.339184284,,,
-4.76941824,3.30721879,,,
-4.739555836,3.263408899,,,
-4.611505032,3.233576059,,,
-4.548672676,3.195963144,,,
-4.479842186,3.158121109,,,
-4.407897472,3.120931149,,,
-4.352531433,3.075033426,,,
-4.227852345,3.045203924,,,
-4.18274498,3.014010429,,,
-4.090430737,2.978035688,,,
-4.051213741,2.927971601,,,
-3.964649439,2.893188477,,,
-3.89427495,2.849948883,,,
-3.801421404,2.818147421,,,
-3.751963854,2.76706028,,,
-3.664218426,2.720728159,,,
-3.553981543,2.690293789,,,
-3.505865574,2.637421846,,,
-3.41549778,2.599052429,,,
-3.341126204,2.556873322,,,
-3.283239841,2.512453079,,,
-3.184660912,2.47183609,,,
-3.142446756,2.43017745,,,
-3.038183212,2.379501581,,,
-2.996430874,2.329811811,,,
-2.890707016,2.271113634,,,
-2.84164238,2.218131065,,,
-2.821048975,2.172940254,,,
-2.739450932,2.129436016,,,
-2.708562613,2.069310427,,,
-2.623795748,2.020624399,,,
-2.585541725,1.960152984,,,
-2.497363329,1.9257406,,,
-2.432890415,1.871829152,,,
-2.395666122,1.807746053,,,
-2.296063423,1.795184135,,,
-2.255522728,1.731402636,,,
-2.208667755,1.670516253,,,
-2.204421043,1.595592976,,,
-2.079424858,1.593832612,,,
-1.97840488,1.578637362,,,
-1.91576767,1.523343444,,,
-1.846910357,1.42376852,,,
-1.759765029,1.372444272,,,
-1.746037841,1.32934761,,,
-1.677387834,1.276809812,,,
-1.651945472,1.211751461,,,
-1.553830504,1.174273252,,,
-1.498180151,1.093103766,,,
-1.446685433,1.051894188,,,
-1.40602994,0.988977551,,,
-1.337811828,0.929568052,,,
-1.273164034,0.886152148,,,
-1.253808975,0.838882148,,,
-1.189404011,0.787359595,,,
-1.140595794,0.714120567,,,
-1.072937131,0.677443624,,,
-1.026703954,0.599557817,,,
-0.987824678,0.516624391,,,
-0.915200233,0.48346734,,,
-0.888279855,0.418409973,,,
-0.834824026,0.344599962,,,
-0.795791388,0.270570695,,,
-0.756134629,0.216150567,,,
-0.687128663,0.157959014,,,
-0.621781826,0.066642739,,,
-0.588995695,0.004493841,,,
-0.541678488,-0.039318599,,,
-0.484710157,-0.079144239,,,
-0.454108536,-0.170831546,,,
-0.384952515,-0.228928357,,,
-0.346141487,-0.311876446,,,
-0.277420551,-0.396419078,,,
-0.249609128,-0.479569495,,,
-0.218050703,-0.541528225,,,
-0.153742746,-0.609184504,,,
-0.127085194,-0.664822161,,,
-0.091496222,-0.721479237,,,
-0.045965578,-0.824207902,,,
-0.020101156,-0.900049567,,,
0.03042773,-0.951488018,,,
0.060814127,-1.028110385,,,
0.10611181,-1.097763419,,,
0.142422915,-1.174737215,,,
0.198330641,-1.23546958,,,
0.236735985,-1.315274119,,,
0.252828687,-1.361234188,,,
0.315110415,-1.438932419,,,
0.331062496,-1.495276093,,,
0.373281777,-1.565093994,,,
0.439564347,-1.642400622,,,
0.455276459,-1.715786576,,,
0.491973817,-1.771873474,,,
0.508381546,-1.856164217,,,
0.579666018,-1.92629087,,,
0.570785165,-1.997566342,,,
0.624598682,-2.070749998,,,
0.634980917,-2.14432025,,,
0.688930511,-2.217593193,,,
0.706376493,-2.276680708,,,
0.739876807,-2.350387335,,,
0.783174813,-2.398903608,,,
0.808976829,-2.469209433,,,
0.831722975,-2.54694891,,,
0.85324204,-2.624552011,,,
0.893176615,-2.696720839,,,
0.902705669,-2.808433056,,,
0.952400565,-2.901685953,,,
0.943875849,-2.981370926,,,
0.996365964,-3.069866896,,,
1.009993434,-3.15292716,,,
1.036010623,-3.217982292,,,
1.068857789,-3.283561707,,,
1.085905552,-3.371368885,,,
1.122878551,-3.460500002,,,
1.134628892,-3.532621622,,,
1.156347156,-3.607974291,,,
1.159736991,-3.674730539,,,
1.200052857,-3.74399066,,,
1.217223644,-3.831112623,,,
1.237139344,-3.885843992,,,
1.244045019,-3.944877386,,,
1.241486907,-3.98959136,,,
1.293261409,-4.093028069,,,
1.312873721,-4.199979305,,,
1.331471682,-4.310143948,,,
1.346116781,-4.411695957,,,
1.361215115,-4.487486839,,,
1.374428272,-4.571430683,,,
1.381566763,-4.64381361,,,
1.409677386,-4.697769165,,,
1.402880311,-4.80102396,,,
1.441656351,-4.904973507,,,
1.439805388,-4.996549129,,,
1.441806793,-5.077271938,,,
1.444031715,-5.160596848,,,
1.443971157,-5.213078499,,,
1.469748378,-5.291918278,,,
1.482219338,-5.388184547,,,
1.49542892,-5.464279652,,,
1.497125626,-5.53451252,,,
1.529414773,-5.62529707,,,
1.52532196,-5.692719936,,,
1.519733906,-5.767619133,,,
1.550885916,-5.846991062,,,
1.548618793,-5.913275242,,,
1.530407906,-5.994046211,,,
1.573278785,-6.085698605,,,
1.554674506,-6.173203945,,,
1.592701077,-6.252821922,,,
1.561248183,-6.333363056,,,
1.571573853,-6.419658661,,,
1.580937028,-6.506019115,,,
1.572304606,-6.587033272,,,
1.592386484,-6.688440323,,,
1.565267324,-6.773346424,,,
1.565107942,-6.86873436,,,
1.564300179,-6.950490952,,,
1.571929812,-7.023183823,,,
1.604304075,-7.114015102,,,
1.592752337,-7.1843853,,,
1.596828461,-7.285162449,,,
1.605458617,-7.369039059,,,
1.586346507,-7.471794128,,,
1.581222296,-7.518622398,,,
1.574935317,-7.627351284,,,
1.590640068,-7.695579529,,,
1.572034836,-7.774965763,,,
1.558780432,-7.86883688,,,
1.582418323,-7.938773632,,,
1.55400598,-8.040365219,,,
1.56186533,-8.133617401,,,
1.567032576,-8.218851089,,,
1.533432841,-8.307920456,,,
1.52592361,-8.384822845,,,
1.522319198,-8.47173214,,,
1.509059548,-8.563619614,,,
1.54199791,-8.644895554,,,
1.51450026,-8.730687141,,,
1.508826494,-8.801849365,,,
1.510232806,-8.902687073,,,
1.483551383,-8.995188713,,,
1.46041441,-9.091005325,,,
1.465285659,-9.196315765,,,
1.443552136,-9.295917511,,,
1.440071821,-9.354787827,,,
1.434644461,-9.453948021,,,
1.429802895,-9.52252388,,,
1.426401854,-9.606573105,,,
1.419492841,-9.678159714,,,
1.41706562,-9.723337173,,,
1.389970541,-9.749024391,,,
1.411058545,-9.757487297,,,
1.401759028,-9.784080505,,,
1.396375299,-9.794309616,,,
1.423654318,-9.798184395,,,
1.41577363,-9.776802063,,,
1.420078635,-9.774583817,,,
1.404876947,-9.782722473,,,
1.397548079,-9.798386574,,,
1.41086328,-9.789495468,,,
1.427216411,-9.784588814,,,
1.425782561,-9.795021057,,,
1.405568361,-9.810576439,,,
1.422956944,-9.794633865,,,
1.430909395,-9.789264679,,,
1.40743947,-9.791419983,,,
1.409122944,-9.788659096,,,
1.421716094,-9.784543037,,,
1.401917338,-9.778610229,,,
1.397557974,-9.801466942,,,
1.40972352,-9.79190731,,,
1.41538763,-9.783317566,,,
1.394394994,-9.791329384,,,
1.429978967,-9.795822144,,,
1.392825127,-9.78615284,,,
1.428777099,-9.79679203,,,
1.394092202,-9.788788795,,,
1.42775321,-9.791265488,,,
1.395968437,-9.787161827,,,
1.428579569,-9.792482376,,,
1.393554211,-9.786725998,,,
1.424525023,-9.792552948,,,
1.393648624,-9.786529541,,,
1.425386548,-9.792925835,,,
1.393138766,-9.786523819,,,
1.422538638,-9.793561935,,,
1.392315269,-9.787647247,,,
1.427431822,-9.792865753,,,
1.391444087,-9.788064957,,,
1.42526114,-9.792567253,,,
1.393413424,-9.787119865,,,
1.425412655,-9.79323864,,,
1.391948342,-9.787353516,,,
1.426429152,-9.792606354,,,
1.393414497,-9.786194801,,,
1.426579356,-9.793876648,,,
1.390287995,-9.787869453,,,
1.423449397,-9.793858528,,,
1.389646769,-9.787712097,,,
1.426840186,-9.793820381,,,
1.392472506,-9.78646183,,,
1.423209429,-9.793563843,,,
1.391597867,-9.78763485,,,
1.426812649,-9.791758537,,,
1.390300512,-9.786722183,,,
1.425042152,-9.794754028,,,
1.394208193,-9.787214279,,,
1.425801158,-9.793753624,,,
1.393151879,-9.787220955,,,
1.424473405,-9.792081833,,,
1.390887022,-9.787737846,,,
1.424999595,-9.792742729,,,
1.391069889,-9.787900925,,,
1.426312208,-9.792241097,,,
1.39187777,-9.787613869,,,
1.427152872,-9.793345451,,,
1.390891671,-9.786595345,,,
1.425379157,-9.793554306,,,
1.395414591,-9.78630352,,,
1.42496407,-9.794143677,,,
1.394236684,-9.78745842,,,
1.425893307,-9.794270515,,,
1.396041632,-9.785502434,,,
1.427594781,-9.797773361,,,
1.396009088,-9.786634445,,,
1.424798727,-9.792345047,,,
1.392228603,-9.788252831,,,
1.427416682,-9.793717384,,,
1.391743183,-9.785301209,,,
1.425691009,-9.795007706,,,
1.392521501,-9.787171364,,,
1.422011971,-9.796266556,,,
1.39393568,-9.785821915,,,
1.426990271,-9.795846939,,,
1.394313574,-9.787189484,,,
1.425334215,-9.795413971,,,
1.393090367,-9.78636837,,,
1.424374342,-9.79364872,,,
1.391759276,-9.787896156,,,
1.424921513,-9.793502808,,,
1.392005444,-9.787965775,,,
1.428002357,-9.792880058,,,
1.39441669,-9.784811974,,,
1.42408824,-9.794694901,,,
1.393695712,-9.787691116,,,
1.4237535,-9.792762756,,,
1.393733501,-9.78731823,,,
1.425176501,-9.793536186,,,
1.390096188,-9.786552429,,,
1.426663756,-9.794762611,,,
1.393456697,-9.786988258,,,
1.427339792,-9.792366982,,,
1.391134381,-9.785695076,,,
1.426569343,-9.795259476,,,
1.390504003,-9.787341118,,,
1.425313115,-9.792859077,,,
1.390627623,-9.787566185,,,
1.422912002,-9.792583466,,,
1.391040802,-9.786867142,,,
1.425637007,-9.794656754,,,
1.391163945,-9.786292076,,,
1.425599098,-9.791554451,,,
1.388229012,-9.787622452,,,
1.426526189,-9.791586876,,,
1.389073372,-9.78736496,,,
1.425515056,-9.791959763,,,
1.390172005,-9.786333084,,,
1.425061226,-9.792165756,,,
1.388851762,-9.788347244,,,
1.42301178,-9.791053772,,,
1.39001596,-9.789055824,,,
1.424755931,-9.791108131,,,
1.389154673,-9.78765583,,,
1.424440384,-9.791666031,,,
1.392378569,-9.78874588,,,
1.424767137,-9.790447235,,,
1.390722275,-9.78806591,,,
1.426808357,-9.791018486,,,
1.390087485,-9.787866592,,,
1.425992131,-9.792503357,,,
1.391683459,-9.787807465,,,
1.424485922,-9.791620255,,,
1.38960588,-9.787793159,,,
1.425103545,-9.791768074,,,
1.388647079,-9.788925171,,,
1.425305843,-9.792074203,,,
1.390364408,-9.786990166,,,
1.426249981,-9.790739059,,,
1.388779163,-9.787356377,,,
1.425134659,-9.792430878,,,
1.390791059,-9.788489342,,,
1.42822206,-9.791150093,,,
1.389776468,-9.787560463,,,
1.426100373,-9.792340279,,,
1.390956402,-9.787899017,,,
1.425685167,-9.791545868,,,
1.392468691,-9.788186073,,,
1.423622251,-9.792865753,,,
1.393461823,-9.787680626,,,
1.425813556,-9.792211533,,,
1.39254117,-9.787696838,,,
1.425467134,-9.792328835,,,
1.390602827,-9.788488388,,,
1.427736759,-9.792407036,,,
1.390147209,-9.788249016,,,
1.42525363,-9.790493965,,,
1.39171207,-9.788304329,,,
1.426753163,-9.789388657,,,
1.390628457,-9.788614273,,,
1.426531553,-9.789720535,,,
1.390485644,-9.790421486,,,
1.426470041,-9.787858963,,,
1.393529296,-9.792007446,,,
1.423103213,-9.787805557,,,
1.392741084,-9.79443264,,,
1.422189593,-9.787267685,,,
1.392061472,-9.792490959,,,
1.421452403,-9.786571503,,,
1.3894521,-9.79299736,,,
1.420296907,-9.78740406,,,
1.391637325,-9.793013573,,,
1.424936533,-9.786780357,,,
1.391031265,-9.791347504,,,
1.419907451,-9.787822723,,,
1.393231273,-9.792581558,,,
1.423992038,-9.787264824,,,
1.391140938,-9.79336834,,,
1.421450019,-9.78669548,,,
1.391499758,-9.792455673,,,
1.423945308,-9.787200928,,,
1.391137004,-9.793239594,,,
1.421059132,-9.787196159,,,
1.391474485,-9.792886734,,,
1.421612382,-9.786945343,,,
1.388337374,-9.793117523,,,
1.420618892,-9.787654877,,,
1.39029932,-9.791625977,,,
1.423202991,-9.78608799,,,
1.389354229,-9.792957306,,,
1.42119205,-9.786941528,,,
1.392816424,-9.792067528,,,
1.424656868,-9.785150528,,,
1.387860179,-9.792308807,,,
1.4220891,-9.788528442,,,
1.389533401,-9.792626381,,,
1.42383647,-9.786712646,,,
1.39160955,-9.792638779,,,
1.425219893,-9.787267685,,,
1.391877651,-9.792217255,,,
1.421330214,-9.785725594,,,
1.389808774,-9.791262627,,,
1.42212534,-9.786849022,,,
1.390740514,-9.79249382,,,
1.4230479,-9.786268234,,,
1.389058709,-9.793219566,,,
1.42016685,-9.785642624,,,
1.392451048,-9.791807175,,,
1.421082616,-9.786159515,,,
1.388020873,-9.792779922,,,
1.423754931,-9.787101746,,,
1.392336488,-9.792858124,,,
1.423348904,-9.786142349,,,
1.388921857,-9.793527603,,,
1.422002435,-9.78753376,,,
1.39278543,-9.792729378,,,
1.4228549,-9.784539223,,,
1.389989257,-9.792415619,,,
1.422009945,-9.787164688,,,
1.390235424,-9.792561531,,,
1.422154307,-9.786337852,,,
1.389399052,-9.792508125,,,
1.42284286,-9.786896706,,,
1.3900038,-9.791006088,,,
1.422336459,-9.787333488,,,
1.391266584,-9.792951584,,,
1.422465801,-9.786928177,,,
1.388049841,-9.792254448,,,
1.425190687,-9.787238121,,,
1.392210007,-9.791426659,,,
1.422256112,-9.78817749,,,
1.389354706,-9.792615891,,,
1.424100399,-9.78722477,,,
1.390250564,-9.792435646,,,
1.424807549,-9.787119865,,,
1.389577746,-9.792068481,,,
1.423590899,-9.785870552,,,
1.390114546,-9.792478561,,,
1.424284577,-9.787352562,,,
1.390175343,-9.79257679,,,
1.423181057,-9.787582397,,,
1.387082696,-9.792284012,,,
1.42371285,-9.788681984,,,
1.392044067,-9.791731834,,,
1.42373383,-9.78775692,,,
1.391088843,-9.791810036,,,
1.425447941,-9.787960052,,,
1.39134562,-9.792321205,,,
1.42282927,-9.787226677,,,
1.390163422,-9.792838097,,,
1.424181461,-9.786942482,,,
1.394197345,-9.793416023,,,
1.423609734,-9.786628723,,,
1.389455915,-9.792517662,,,
1.421798587,-9.787160873,,,
1.393636346,-9.791341782,,,
1.424671292,-9.786673546,,,
1.391293049,-9.792045593,,,
1.421480298,-9.787010193,,,
1.39415729,-9.79224205,,,
1.424678922,-9.786594391,,,
1.391959548,-9.793365479,,,
1.422165871,-9.787219048,,,
1.393565178,-9.793081284,,,
1.422567248,-9.786249161,,,
1.391821265,-9.793327332,,,
1.425124407,-9.78633976,,,
1.388516426,-9.79123497,,,
1.423128486,-9.787554741,,,
1.390202045,-9.792645454,,,
1.420683384,-9.786435127,,,
1.389578581,-9.792700768,,,
1.42092979,-9.787320137,,,
1.390655041,-9.793526649,,,
1.420435071,-9.788043022,,,
1.391412139,-9.790942192,,,
1.42125237,-9.787249565,,,
1.388754129,-9.793203354,,,
1.423736334,-9.787055969,,,
1.390427589,-9.792100906,,,
1.423110843,-9.787537575,,,
1.390976071,-9.791488647,,,
1.422435522,-9.786325455,,,
1.390886426,-9.792737007,,,
1.421835661,-9.786102295,,,
1.387136698,-9.791794777,,,
1.422326803,-9.787302017,,,
1.388713837,-9.7918787,,,
1.421098351,-9.787155151,,,
1.389662504,-9.793032646,,,
1.424370646,-9.787360191,,,
1.390539408,-9.792450905,,,
1.420929909,-9.78813076,,,
1.389886141,-9.79341507,,,
1.422913313,-9.787830353,,,
1.394242883,-9.792516708,,,
1.423639894,-9.785711288,,,
1.392194033,-9.793118477,,,
1.421876311,-9.787905693,,,
1.391967773,-9.791554451,,,
1.4227494,-9.785732269,,,
1.390988231,-9.794257164,,,
1.422763705,-9.786877632,,,
1.390634656,-9.792329788,,,
1.424763799,-9.788158417,,,
1.390819788,-9.790494919,,,
1.424316168,-9.786836624,,,
1.391777635,-9.792944908,,,
1.425096631,-9.788363457,,,
1.392136216,-9.79159832,,,
1.425497293,-9.787463188,,,
1.392622113,-9.792057991,,,
1.423005342,-9.787717819,,,
1.391800523,-9.793595314,,,
1.422561169,-9.786987305,,,
1.390127778,-9.792598724,,,
1.424798489,-9.788729668,,,
1.391530991,-9.791557312,,,
1.424164176,-9.788002968,,,
1.393103242,-9.79323101,,,
1.422361493,-9.786820412,,,
1.389613271,-9.793801308,,,
1.420886159,-9.787736893,,,
1.389750361,-9.793038368,,,
1.423079729,-9.787257195,,,
1.392838836,-9.793457985,,,
1.420843124,-9.78651619,,,
1.388174295,-9.793384552,,,
1.422752261,-9.787344933,,,
1.38830626,-9.791631699,,,
1.424832225,-9.78712368,,,
1.394451141,-9.793100357,,,
1.419398069,-9.786971092,,,
1.390009284,-9.793057442,,,
1.422129393,-9.786628723,,,
1.390156388,-9.792036057,,,
1.422524929,-9.786652565,,,
1.389130235,-9.792228699,,,
1.421413302,-9.785643578,,,
1.390435576,-9.793265343,,,
1.421218634,-9.785487175,,,
1.391128659,-9.791950226,,,
1.420430422,-9.787808418,,,
1.39196682,-9.792595863,,,
1.421684027,-9.785692215,,,
1.391057014,-9.791753769,,,
1.42259419,-9.78768158,,,
1.38983357,-9.791810036,,,
1.423463225,-9.788404465,,,
1.390202641,-9.792189598,,,
1.42253983,-9.786784172,,,
1.3906461,-9.792935371,,,
1.422589898,-9.786092758,,,
1.387720346,-9.792147636,,,
1.422053456,-9.788826942,,,
1.39194262,-9.79178524,,,
1.42279768,-9.786619186,,,
1.388514757,-9.792596817,,,
1.422378063,-9.787698746,,,
1.391421199,-9.79189682,,,
1.423355222,-9.788943291,,,
1.391775489,-9.792798042,,,
1.420521498,-9.784711838,,,
1.389265895,-9.793474197,,,
1.42099452,-9.78548336,,,
1.390609145,-9.791449547,,,
1.424513459,-9.789333344,,,
1.392524004,-9.790268898,,,
1.424614668,-9.78578949,,,
1.393693566,-9.791940689,,,
1.42256391,-9.785331726,,,
1.387837768,-9.792780876,,,
1.420743704,-9.78758812,,,
1.392036557,-9.792983055,,,
1.42446053,-9.786308289,,,
1.391959071,-9.792164803,,,
1.421391249,-9.785394669,,,
1.390633702,-9.793480873,,,
1.425794363,-9.787677765,,,
1.393061757,-9.792057991,,,
1.423187852,-9.786232948,,,
1.392158747,-9.79284668,,,
1.418129086,-9.784469604,,,
1.388848305,-9.793522835,,,
1.419400215,-9.786635399,,,
1.389917254,-9.792374611,,,
1.423319101,-9.787353516,,,
1.390729547,-9.792811394,,,
1.42095387,-9.785506248,,,
1.390088439,-9.792067528,,,
1.424128294,-9.78709507,,,
1.391264796,-9.791015625,,,
1.4246279,-9.786399841,,,
1.391719341,-9.792513847,,,
1.42146039,-9.784731865,,,
1.387824655,-9.793536186,,,
1.417974114,-9.787436485,,,
1.389011145,-9.792133331,,,
1.425441742,-9.785175323,,,
1.396477938,-9.793355942,,,
1.421568632,-9.785534859,,,
1.3915627,-9.792993546,,,
1.420883894,-9.78800869,,,
1.390777469,-9.791250229,,,
1.42329514,-9.786295891,,,
1.389580011,-9.792324066,,,
1.42077899,-9.786275864,,,
1.392649412,-9.792624474,,,
1.424718142,-9.787055969,,,
1.386880159,-9.791039467,,,
1.41962409,-9.78686142,,,
1.391222954,-9.792265892,,,
1.420209169,-9.78454113,,,
1.387876272,-9.793150902,,,
1.421922803,-9.787197113,,,
1.389485717,-9.792492867,,,
1.421764493,-9.786227226,,,
1.387102008,-9.792675972,,,
1.41720438,-9.785312653,,,
1.388198614,-9.793512344,,,
1.423644662,-9.786344528,,,
1.388483167,-9.791574478,,,
1.423488498,-9.78826046,,,
1.393632412,-9.791195869,,,
1.422512412,-9.78606987,,,
1.389834046,-9.792133331,,,
1.424329758,-9.787459373,,,
1.388280392,-9.791145325,,,
1.424102783,-9.786818504,,,
1.389270902,-9.792598724,,,
1.420548677,-9.785010338,,,
1.388415813,-9.794142723,,,
1.421814799,-9.787004471,,,
1.390845299,-9.790592194,,,
1.42290628,-9.787787437,,,
1.39207387,-9.791372299,,,
1.42101419,-9.785409927,,,
1.388997316,-9.792023659,,,
1.422130704,-9.786800385,,,
1.390912414,-9.790935516,,,
1.423504353,-9.788433075,,,
1.392714977,-9.791238785,,,
1.421227694,-9.785762787,,,
1.391899705,-9.793872833,,,
1.420331955,-9.786197662,,,
1.389879227,-9.792593956,,,
1.4254812,-9.788527489,,,
1.392221093,-9.790923119,,,
1.422163606,-9.787307739,,,
1.390515208,-9.791201591,,,
1.420584083,-9.787417412,,,
1.390048146,-9.791566849,,,
1.420743823,-9.787335396,,,
1.38929975,-9.792163849,,,
